order_id,date,vendor,item_num,item_name,item_asin,item_qty,item_unit_price,item_vat_rate,item_vat_amount,item_total,item_category,order_subtotal,order_tax,order_total,has_pdf,pdf_file
408-8813850-9188360,2022-11-18,Amazon EU,5,boboli Pijama Niña - Pijama Invierno Niña -Pijama Niña Terciopelo - Pijama de Niña para 2 años a 12 ,B0BBRPJGTG,1,24.75,21,5.2,29.95,Ropa/Calzado,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,6,Anna de Codorníu - Cava Brut Nature - 75cl,B07DSYM6KL,6,7.18,21,9.06,52.14,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,7,"Legaris Sauvignon Blanc - Vino blanco DO Rueda, 100% Sauvignon Blanc - 75cl",B08Q1JZTZ6,2,6.02,21,2.54,14.58,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,8,Codorníu Ars Collecta Blanc de Blancs - Cava Reserva - Estuche regalo 2 botellas 75cl + 2 copas,B08Q1G2BJ1,2,30.58,21,12.84,74,Cocina,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,9,Anna de Codorníu Reserva Blanc de Blancs - Cava Brut - Edición Limitada - 75cl,B09JT4GLTF,5,5.94,21,6.25,35.95,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,10,boboli Pijama Niña - Pijama Invierno Niña -Pijama Niña Terciopelo - Pijama de Niña para 2 años a 12 ,B0B88SNMLP,1,24.75,0,0,24.75,Ropa/Calzado,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,11,"Coto de Imaz Reserva Vino Tinto Rioja, 75ml",B01LQG4EPS,5,6.6,21,6.95,39.95,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,12,"Coto de Imaz Reserva Vino Tinto Rioja, 75ml",B01LQG4EPS,5,6.6,21,6.95,39.95,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,13,Anna de Codorníu - Cava Brut Nature - 75cl,B07DSYM6KL,6,7.18,21,9.06,52.14,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,14,"Legaris Sauvignon Blanc - Vino blanco DO Rueda, 100% Sauvignon Blanc - 75cl",B08Q1JZTZ6,2,6.02,21,2.54,14.58,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,15,Anna de Codorníu Reserva Blanc de Blancs - Cava Brut - Edición Limitada - 75cl,B09JT4GLTF,5,5.94,21,6.25,35.95,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,16,Anna de Codorníu - Cava Brut Nature - 75cl,B07DSYM6KL,6,7.18,21,9.06,52.14,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,17,Anna de Codorníu Reserva Blanc de Blancs - Cava Brut - Edición Limitada - 75cl,B09JT4GLTF,5,5.94,21,6.25,35.95,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,18,Anna de Codorníu Reserva Blanc de Blancs - Cava Brut - Edición Limitada - 75cl,B09JT4GLTF,5,5.94,21,6.25,35.95,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,19,Codorníu Ars Collecta Blanc de Blancs - Cava Reserva - Estuche regalo 2 botellas 75cl + 2 copas,B08Q1G2BJ1,2,30.58,21,12.84,74,Cocina,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,20,"Simple Joys by Carter's Camisetas de Manga Larga con Estampado Niña, Pack de 3, Gatito/Purpurina/Mon",B0797N953L,1,14.17,0,0,14.17,Ropa/Calzado,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,21,"Coto de Imaz Reserva Vino Tinto Rioja, 75ml",B01LQG4EPS,5,6.6,21,6.95,39.95,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,22,Anna de Codorníu - Cava Brut Nature - 75cl,B07DSYM6KL,6,7.18,21,9.06,52.14,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,23,"Coto de Imaz Reserva Vino Tinto Rioja, 75ml",B01LQG4EPS,5,6.6,21,6.95,39.95,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,24,Anna de Codorníu - Cava Brut Nature - 75cl,B07DSYM6KL,6,7.18,21,9.06,52.14,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,25,"Simple Joys by Carter's Pijama de Forro Polar sin Pies de Ajuste Holgado Niña, Pack de 3, Superhéroe",B07CKYHY77,1,16.94,21,3.56,20.5,Ropa/Calzado,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,26,"Anna de Codorníu Rosé - Cava Rosado Brut, Pinot Noir - 75cl",B009JAX1R6,10,7.73,21,14.6,84.15,Bebidas,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,27,"Simple Joys by Carter's Chaqueta de Forro Polar de Cremallera Completa Niña, Rosa, 4 años",B07MY1D4HC,1,12.73,21,2.67,15.4,Ropa/Calzado,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-8813850-9188360,2022-11-18,Amazon EU,28,"Simple Joys by Carter's Leggings Niña, Pack de 3, Azul Marino/Rosa/Tejano, 3 años",B071WBKC1B,1,13.22,21,2.78,16,Bebés,916.87,183,1092.12,yes,pdfs/20221119_Tax Invoice_408-8813850-9188360.pdf
408-0354283-6207512,2022-11-17,Geek Atmosphere SL,1,"CERDÁ LIFE'S LITTLE MOMENTS 2200006175_T05A-C56 Juego de Pijama, Azul, 5 años para Bebés",B08HZFL2M5,1,16.49,21,3.46,19.95,Ropa/Calzado,16.49,3.46,19.95,yes,pdfs/20221118_Tax Invoice_408-0354283-6207512.pdf
408-2676990-8965154,2022-11-17,shenzhenshixuerushuangdianzishangwuyouxiangongsi,1,"Conjunto de disfraz de Navidad para bebé, niño, niña, 2 piezas, ropa navideña de Papá Noel, camiseta",B09L7PD81W,1,19.93,0,0,22.93,Ropa/Calzado,19.93,0,22.93,no,
408-2828440-2654756,2022-11-17,"wuyishanshichengshifangzhoudianzishangwuCO., LTD.",1,"YANWANG Conjunto de Pijamas de Algodón para Bebés, Niños y niñas, Ropa de Dormir Ajustada para Niños",B091CB81ZN,1,9.08,0,0,9.08,Ropa/Calzado,9.08,0,9.08,yes,pdfs/20221117_Tax Invoice_408-2828440-2654756.pdf
408-2975838-8808321,2022-11-17,EL LAGAR DE MILAGROS SL,1,"La Rioja Alta SA - Envio 24 h - Vino Regalo - Cosecha Privada (1 x Botella 75 cl, Gran Reserva 890)",B0B7RQTPQF,2,156.98,21,65.94,379.9,Cocina,313.96,65.94,379.9,yes,pdfs/20221117_Tax Invoice_408-2975838-8808321.pdf
408-7027937-1422732,2022-11-17,Wuhan Kuersi Wangluokeji Youxiangongsi,1,Simple Joys by Carter's Pijama de 4 Piezas (Parte Superior de Algodón y Parte Inferior de Felpa) Niñ,B0797KS7VS,1,21.82,21,4.58,26.4,Ropa/Calzado,89.21,4.58,93.79,yes,pdfs/20221117_Tax Invoice_408-7027937-1422732.pdf
408-7027937-1422732,2022-11-17,Wuhan Kuersi Wangluokeji Youxiangongsi,2,ANIMQUE 4 Pares Bebé Calcetines Invierno para 1-3 Años Niños Niñas Recien Nacido Calcetines Suave Gr,B07Z3HFF95,1,12.99,0,0,12.99,Ropa/Calzado,89.21,4.58,93.79,yes,pdfs/20221117_Tax Invoice_408-7027937-1422732.pdf
408-7027937-1422732,2022-11-17,Wuhan Kuersi Wangluokeji Youxiangongsi,3,Harry Bear Mono para Niñas Noche Azul 2-3 Años,B09BZKCQLQ,1,13.26,0,0,13.26,Bebés,89.21,4.58,93.79,yes,pdfs/20221117_Tax Invoice_408-7027937-1422732.pdf
408-7027937-1422732,2022-11-17,Wuhan Kuersi Wangluokeji Youxiangongsi,4,"Peppa Pig Pijama de manga larga con estampado de personajes para niña, 99% algodón, para dormir, 3-8",B08N51KG2B,1,19.37,0,0,19.37,Ropa/Calzado,89.21,4.58,93.79,yes,pdfs/20221117_Tax Invoice_408-7027937-1422732.pdf
408-7027937-1422732,2022-11-17,Wuhan Kuersi Wangluokeji Youxiangongsi,5,Verve Jelly Ropa de Navidad Bebé Niñas Feliz Navidad Camisa de reno Tops Vestido + Pantalones de leg,B09C64HDP5,1,21.77,0,0,21.77,Ropa/Calzado,89.21,4.58,93.79,yes,pdfs/20221117_Tax Invoice_408-7027937-1422732.pdf
408-8133115-1374753,2022-11-17,Chenglan Dongguan Trading Co Ltd,1,Colobe Pijamas Niña Unicornio Animales 100% Algodon Manga Larga Infantil Ropa a Juego Conjunto Edad ,B08JQJKFWC,1,15.12,0,0,15.12,Ropa/Calzado,15.12,0,15.12,yes,pdfs/20221118_Tax Invoice_408-8133115-1374753.pdf
408-4544579-3475559,2022-11-16,CURAE SOLUTIONS SL,1,Trigo sarraceno en grano Bio 500 g Naturitas | 100% Agricultura Ecológica | Rico en fibra | Sin Glut,B08FTJ4Z3Y,7,2.99,0,0,20.93,Ropa/Calzado,20.93,0,20.93,no,
408-7875566-6264340,2022-11-16,Freddy S.p.a.,1,"Freddy - Jegging Push Up WR.up® 7/8 Cintura Alta con Cremallera Su, Jeans Scuro-Costuras Amarillo, S",B09WJZ88Q6,1,113.93,0,0,113.93,Deportes,113.93,0,113.93,yes,pdfs/20221117_Tax Invoice_408-7875566-6264340.pdf
408-1174671-2253104,2022-11-15,Amazon EU,1,"Iris & Lilly Parte de Arriba Térmica Manga Larga Mujer, Negro, 38",B076CWVS5J,1,6.9,0,0,6.9,Alimentación,14.71,0,14.71,yes,pdfs/20221116_Tax Invoice_408-1174671-2253104.pdf
408-1174671-2253104,2022-11-15,Amazon EU,2,"Iris & Lilly Parte de Arriba Térmica Cuello Largo Mujer, Gris Jaspeado, 40",B076CXMM6C,1,7.81,0,0,7.81,Alimentación,14.71,0,14.71,yes,pdfs/20221116_Tax Invoice_408-1174671-2253104.pdf
408-5978790-7629967,2022-11-15,Pasion Online S.L.,1,YSABEL MORA - Camiseta Interior térmica Manga Larga,B075HKNNG5,1,6.41,21,2.04,11.71,Ropa/Calzado,6.41,2.04,11.71,yes,pdfs/20221116_Tax Invoice_408-5978790-7629967.pdf
408-1727514-6033126,2022-11-14,Amazon EU,1,"Hero Solo Tarrito de Menestra de Verduras y Dorada, 12 x 190g (Eco)",B076FGRX6L,1,21.16,10,2.12,23.28,Alimentación,39.71,3.97,43.68,yes,pdfs/20221114_Tax Invoice_408-1727514-6033126.pdf
408-1727514-6033126,2022-11-14,Amazon EU,2,"Hero Solo Tarritos Ecológicos de Patata, Zanahoria y Salmón -Para Bebés a Partir de los 8 Meses - Pa",B088HXQDS1,1,18.55,10,1.85,20.4,Alimentación,39.71,3.97,43.68,yes,pdfs/20221114_Tax Invoice_408-1727514-6033126.pdf
408-3850781-9417117,2022-11-14,VD PROJEKTMANAGEMENT GMBH,1,"Josnown Calcetines Termicos Mujer, 5 Pares Suaves Calcetines Invierno de Mullidos Espesar, Elásticos",B0B77DDR36,1,11.58,0,0,11.58,Ropa/Calzado,11.58,0,11.58,no,
408-9535333-7668321,2022-11-14,FORAM Sp. z o.o. sp.k.,1,"Artforma 190x100 cm Espejo con LED Iluminación Moderno para el baño, Sala, Dormitorio, Pasillo con I",B086SZ54V7,1,743.99,0,0,743.99,Alimentación,743.99,0,743.99,no,
408-2681764-5377104,2022-11-11,Amazon EU,1,Hero Baby Buenas Noches Verduras a la Crema Pack de 2 x 190 gr,B01LYOSEJT,2,2.22,10,0.44,4.88,Alimentación,148.9,14.92,163.82,yes,pdfs/20221112_Tax Invoice_408-2681764-5377104.pdf
408-2681764-5377104,2022-11-11,Amazon EU,2,Hero Baby Tarritos de Verduritas con Merluza - Para Bebés a Partir de los 8 Meses - Pack de 12 x 235,B086LVP79S,4,15.16,10,6.08,66.72,Hogar,148.9,14.92,163.82,yes,pdfs/20221112_Tax Invoice_408-2681764-5377104.pdf
408-2681764-5377104,2022-11-11,Amazon EU,3,Hero Baby Pedialac Papilla de Cereales sin Gluten - 340 g (Paquete de 6),B09VCSTPW2,1,23.18,10,2.32,25.5,Alimentación,148.9,14.92,163.82,yes,pdfs/20221112_Tax Invoice_408-2681764-5377104.pdf
408-2681764-5377104,2022-11-11,Amazon EU,4,Hero Baby Tarritos de Verduritas con Merluza - Para Bebés a Partir de los 8 Meses - Pack de 12 x 235,B086LVP79S,4,15.16,10,6.08,66.72,Hogar,148.9,14.92,163.82,yes,pdfs/20221112_Tax Invoice_408-2681764-5377104.pdf
408-6501992-3371520,2022-11-11,Amazon EU,1,"Wenko Colgador para mampara y radiador de Acero Inoxidable Taranto, Metal, Plata Mate, 5 x 12 x 7,5 ",B08Z89KBHV,1,9.77,21,2.05,11.82,Alimentación,19.45,2.05,21.5,yes,pdfs/20221112_Tax Invoice_408-6501992-3371520.pdf
408-6501992-3371520,2022-11-11,Amazon EU,2,"Wenko 81912500 redondo radiadores ganchos, conjunto de 4, plástico ABS, 2,5 x 10,5 x 7 cm, cromo",B00VV6PC5A,1,9.68,0,0,9.68,Hogar,19.45,2.05,21.5,yes,pdfs/20221112_Tax Invoice_408-6501992-3371520.pdf
408-3527833-9582702,2022-11-10,Amazon EU,1,"Amazon Essentials Camiseta de Cuello Caja, Manga Larga y Ajuste Clásico (Disponible en Tallas Grande",B092MJ4ZB9,1,15.62,0,0,15.62,Ropa/Calzado,31.24,0,31.24,yes,pdfs/20221114_Tax Invoice_408-3527833-9582702.pdf
408-3527833-9582702,2022-11-10,Amazon EU,2,"Amazon Essentials Camiseta de Cuello Caja, Manga Larga y Ajuste Clásico (Disponible en Tallas Grande",B092MFQ3NP,1,15.62,0,0,15.62,Ropa/Calzado,31.24,0,31.24,yes,pdfs/20221114_Tax Invoice_408-3527833-9582702.pdf
408-2109353-9681920,2022-11-09,shopingmano sl,1,"Fiambrera para Niños-Sandwichera con 3 Compartimentos para Guardería, Fiambrera con División Infanti",B0BB3GC9WF,1,7.43,21,1.56,8.99,Cocina,7.43,1.56,8.99,yes,pdfs/20221109_Tax Invoice_408-2109353-9681920.pdf
408-2190125-3771524,2022-11-09,D2C One B.V.,1,Vanish Quitamanchas Oxi gel pretratante eficaz contra las manchas más difíciles - 200 ml,B00XA45JIG,3,6.61,0,0,19.83,Alimentación,19.83,0,19.83,yes,pdfs/20221110_Tax Invoice_408-2190125-3771524.pdf
408-4581963-1290743,2022-11-09,guangzhou zhichen maoyi youxian gongsi,1,Tacobear Disfraz Unicornio Niña Vestido Unicornio Niñas con Diadema Unicornio Vestido Princesa Unico,B0BCJP6F87,1,27.72,0,0,27.72,Ropa/Calzado,504.72,11.46,509.65,yes,pdfs/20221109_Tax Invoice_408-4581963-1290743.pdf
408-4581963-1290743,2022-11-09,guangzhou zhichen maoyi youxian gongsi,2,"NORIT Bebé - Detergente Líquido para Ropa de Bebé, Pieles Sensibles y Atópicas - Pack de 4 Unidades ",B08D1KS5C1,1,13.19,21,2.77,15.96,Ropa/Calzado,504.72,11.46,509.65,yes,pdfs/20221109_Tax Invoice_408-4581963-1290743.pdf
408-4581963-1290743,2022-11-09,guangzhou zhichen maoyi youxian gongsi,3,"Simple Joys by Carter's Calcetines Niña, Pack de 12, Rayas/Lunares, 4-5 años",B076BYR8P8,1,21.82,21,4.58,26.4,Ropa/Calzado,504.72,11.46,509.65,yes,pdfs/20221109_Tax Invoice_408-4581963-1290743.pdf
408-4581963-1290743,2022-11-09,guangzhou zhichen maoyi youxian gongsi,4,"Amazon Essentials Ropa Interior Tipo Hipster Niña, Pack de 14, Multicolor, Bayas/Lazos, 4-5 años",B09RL2T5Y1,1,26.12,21,4.11,23.7,Ropa/Calzado,504.72,11.46,509.65,yes,pdfs/20221109_Tax Invoice_408-4581963-1290743.pdf
408-4581963-1290743,2022-11-09,guangzhou zhichen maoyi youxian gongsi,5,"Wowatt MR16 LED 12V GU5.3 Bombilla Blanco Calido 2800K,6W Equivalente a 40W Halogeno Spot GU 5.3 Soc",B097GTB2SM,13,31.99,0,0,415.87,Alimentación,504.72,11.46,509.65,yes,pdfs/20221109_Tax Invoice_408-4581963-1290743.pdf
408-5062112-2325941,2022-11-09,Antonio Segura Sabater -DROPERLINE,1,"Perlan Cuidado 3D Detergente para Lana y Ropa Delicada, 750ml",B00UCC1NM0,5,3.93,21,4.1,23.75,Ropa/Calzado,35.95,7.55,43.5,yes,pdfs/20221110_Tax Invoice_408-5062112-2325941.pdf
408-5062112-2325941,2022-11-09,Antonio Segura Sabater -DROPERLINE,2,Domestos - Limpiador sanitario domestos 1250 ml,B00UCC9296,5,3.26,21,3.45,19.75,Limpieza,35.95,7.55,43.5,yes,pdfs/20221110_Tax Invoice_408-5062112-2325941.pdf
408-8819841-3541140,2022-11-09,Amazon EU,1,Scottex Original Papel Higiénico - 96 Rollos,B07L3DG8DK,2,24.77,21,10.4,59.94,Bebidas,49.54,10.4,59.94,yes,pdfs/20221110_Tax Invoice_408-8819841-3541140.pdf
408-9694195-1363559,2022-11-09,City Time Brands S.L.U.,1,"Soria Natural - Valeriana Siglo XXI - Mejora el sueño y el descanso, y reduce la ansiedad y el estré",B076TYBNXK,3,7.64,10,2.28,25.2,Deportes,22.92,2.28,25.2,yes,pdfs/20221109_Tax Invoice_408-9694195-1363559.pdf
408-4426787-8378753,2022-11-09,Amazon EU,1,Calvo ATUN CL. AC.OLI P3+1 RP65 RT 21,B092R75ST4,20,3.59,10,6.8,75.05,Alimentación,71.8,6.8,75.05,yes,pdfs/20221109_Tax Invoice_408-4426787-8378753.pdf
408-1287850-1534730,2022-11-09,Amazon EU,1,"La Finestra Sul Cielo Bulgur integral BIO, envase compostable- La Finestra sul Cielo - 400g (Caja 6 ",B06Y4B4CVK,3,13.36,10,4.02,44.1,Plantas,80.16,8.04,88.2,yes,pdfs/20221114_Tax Invoice_408-1287850-1534730.pdf
408-1287850-1534730,2022-11-09,Amazon EU,2,"La Finestra Sul Cielo Bulgur integral BIO, envase compostable- La Finestra sul Cielo - 400g (Caja 6 ",B06Y4B4CVK,3,13.36,10,4.02,44.1,Plantas,80.16,8.04,88.2,yes,pdfs/20221114_Tax Invoice_408-1287850-1534730.pdf
408-5701207-1613108,2022-11-09,CURAE SOLUTIONS SL,1,Mijo 500 g bio Naturitas | Mijo ecológico | Alto contenido en fibra | Cereal eco | Ideal perdida de ,B08FTJYXWS,3,2.99,0,0,8.97,Alimentación,14.95,0,14.95,no,
408-5701207-1613108,2022-11-09,CURAE SOLUTIONS SL,2,Trigo sarraceno en grano Bio 500 g Naturitas | 100% Agricultura Ecológica | Rico en fibra | Sin Glut,B08FTJ4Z3Y,2,2.99,0,0,5.98,Ropa/Calzado,14.95,0,14.95,no,
408-2850796-3070736,2022-11-07,Salut ltd,1,Pañales japoneses bragas Merries PBL (12-22 kg) //Japanese diapers nappies Merries PBL (12-22 kg,B00187KI4M,3,46.99,0,0,140.97,Hogar,140.97,0,140.97,yes,pdfs/20221109_Tax Invoice_408-2850796-3070736.pdf
408-0643453-4584307,2022-11-07,Amazon EU,1,Ultima Pienso para Perros Medium-Maxi Sensitive con Salmón - 7 kg,B081RVT8B5,2,28.14,10,5.62,61.9,Alimentación,354.36,35.38,389.74,yes,pdfs/20221107_Tax Invoice_408-0643453-4584307.pdf
408-0643453-4584307,2022-11-07,Amazon EU,2,Blevit Plus Bibe Sin Gluten - Papilla de Cereales para Bebé Sin Gluten fórmula especial para Biberón,B01EHSMJW2,6,7.13,10,4.26,47.04,Alimentación,354.36,35.38,389.74,yes,pdfs/20221107_Tax Invoice_408-0643453-4584307.pdf
408-0643453-4584307,2022-11-07,Amazon EU,3,"Almirón Cereales Infantiles Ecológicos Multicereales. Pack Bolsas X200G- 1.6Kg, 8 Unidades",B08R52N2RT,5,25.53,10,12.75,140.4,Alimentación,354.36,35.38,389.74,yes,pdfs/20221107_Tax Invoice_408-0643453-4584307.pdf
408-0643453-4584307,2022-11-07,Amazon EU,4,"Almirón Cereales Infantiles Ecológicos Multicereales. Pack Bolsas X200G- 1.6Kg, 8 Unidades",B08R52N2RT,5,25.53,10,12.75,140.4,Alimentación,354.36,35.38,389.74,yes,pdfs/20221107_Tax Invoice_408-0643453-4584307.pdf
408-5077799-2599540,2022-11-02,Amazon EU,1,Pañales japoneses Moony PBL girl (12-22 kg.) NEW//Japanese diapers nappies - Moony PBL girl (12-22 k,B07L98WLPS,5,33.99,0,0,169.95,Hogar,390.52,5.06,395.58,yes,pdfs/20221102_Tax Invoice_408-5077799-2599540.pdf
408-5077799-2599540,2022-11-02,Amazon EU,2,Pañales japoneses Moony PBL girl (12-22 kg.) NEW//Japanese diapers nappies - Moony PBL girl (12-22 k,B07L98WLPS,5,33.99,0,0,169.95,Hogar,390.52,5.06,395.58,yes,pdfs/20221102_Tax Invoice_408-5077799-2599540.pdf
408-5077799-2599540,2022-11-02,Amazon EU,3,STARBUCKS Single Origin Colombia de Nespresso Cápsulas de Café de Tostado Medio 8 x Tubo de 10 Unida,B07X2YLRK9,2,25.31,10,5.06,55.68,Alimentación,390.52,5.06,395.58,yes,pdfs/20221102_Tax Invoice_408-5077799-2599540.pdf
402-1249138-6865101,2022-11-02,LOGAN&BRO SL,1,"Bezoya Agua Mineral Natural, 6 x 1.5L",B00XAOUCEC,20,7,10,14,154,Alimentación,140,14,154,yes,pdfs/20221103_Tax Invoice_402-1249138-6865101.pdf
402-3663467-7424317,2022-11-02,Supermercados Romero Plaza S.L.,1,SOS Clásico 1 Kg - [Pack De 12] - Total 12 Kg,B07CR6B1ZB,5,31.32,21,32.9,189.5,Otros,156.6,32.9,189.5,yes,pdfs/20221102_Tax Invoice_402-3663467-7424317.pdf
402-4249244-0736367,2022-11-02,Amazon EU,1,"Nestlé Nan Optipro 2 Leche de Continuación en Polvo, 3 x 800g",B08HHCKXM2,2,45.4,10,9.08,99.88,Alimentación,90.8,9.08,99.88,yes,pdfs/20221102_Tax Invoice_402-4249244-0736367.pdf
402-1537165-5592348,2022-10-30,Amazon EU,1,"Tristar RK-6127 Arrocera, Capacidad 1.5 litros, Función para Mantener el Calor, Apagado Automático, ",B00RXQJE5G,1,26.56,21,5.58,32.14,Otros,26.56,5.58,32.14,yes,pdfs/20221030_Tax Invoice_402-1537165-5592348.pdf
402-0579261-2339531,2022-10-26,Amazon EU,1,"PLAYMOBIL Back to the Future Back to the Future DeLorean, A partir de 6 años (70317)",B08175PQJ3,1,30.57,21,6.94,39.98,Juegos,40.48,9.02,51.97,yes,pdfs/20221027_Tax Invoice_402-0579261-2339531.pdf
402-0579261-2339531,2022-10-26,Amazon EU,2,"Energizer Alkaline Power AAA, 16 Unidades (Exclusivo de Amazon)",B07L49WWWR,1,9.91,21,2.08,11.99,Otros,40.48,9.02,51.97,yes,pdfs/20221027_Tax Invoice_402-0579261-2339531.pdf
408-4219724-5217102,2022-10-25,Amazon EU,1,Barbie Cafetería Muñeca con accesorios y máquina para hacer café de juguete (Mattel GMW03),B08442WR8D,1,30.59,21,6.42,37.01,Alimentación,30.59,6.42,37.01,yes,pdfs/20221025_Tax Invoice_408-4219724-5217102.pdf
408-6594476-7344365,2022-10-25,Amazon EU,1,"Marqués de Riscal - Vino blanco Sauvignon Blanc Denominación de Origen Rueda, Variedad 100% Sauvigno",B003UV4H4G,9,9,21,17.01,98.01,Bebidas,81,17.01,98.01,yes,pdfs/20221025_Tax Invoice_408-6594476-7344365.pdf
408-9187904-3079557,2022-10-25,Disfrazjaiak S.L.,1,"Halloween - Disfraz de Bruja vampiresa para niña, color rosa - 5-7 años (Rubie's 641100-M)",B078NHPBH9,1,20,0,0,24,Ropa/Calzado,20,0,24,no,
408-1924333-2673118,2022-10-25,Shenzhenshi fanxingmaoyi youxiangongsi,1,"Rubies Disfraz Gatita negra tutuween para niña, Top impreso de gata color negro, diadema, tutu con c",B074MKBD8W,1,16.52,0,0,16.52,Ropa/Calzado,63.5,0,63.5,yes,pdfs/20221028_Tax Invoice_408-1924333-2673118.pdf
408-1924333-2673118,2022-10-25,Shenzhenshi fanxingmaoyi youxiangongsi,2,Cloudkids Disfraz de Bruja para Niñas Infantil con Sombrero de Bruja Hechicera- Niña - Disfraz - Car,B08D7FRR9J,1,16.99,0,0,16.99,Ropa/Calzado,63.5,0,63.5,yes,pdfs/20221028_Tax Invoice_408-1924333-2673118.pdf
408-1924333-2673118,2022-10-25,Shenzhenshi fanxingmaoyi youxiangongsi,3,New front Disfraz de Bella Durmiente Vestido de Princesa Aurora Rosa Traje Bella Durmiente y Accesor,B093LB5Z4Q,1,29.99,0,0,29.99,Ropa/Calzado,63.5,0,63.5,yes,pdfs/20221028_Tax Invoice_408-1924333-2673118.pdf
408-9523636-5915537,2022-10-25,Bitio Project SL,1,Vitamina D3 K2 DOSIS ALTA - Vitamina D3 5000iu + Vitamina K2 MK7 200 ?g +Silicio+Bamboo - Vitaminas ,B0888QXZ14,1,17.23,10,1.72,18.95,Hogar,49.93,4.99,54.92,yes,pdfs/20221025_Tax Invoice_408-9523636-5915537.pdf
408-9523636-5915537,2022-10-25,Bitio Project SL,2,"Zenement | Trans-Resveratrol 500 mg, con Nicotinamida, Quercetina y Piperina, 90 Cápsulas | Antiedad",B08XJVWBRY,1,32.7,10,3.27,35.97,Belleza,49.93,4.99,54.92,yes,pdfs/20221025_Tax Invoice_408-9523636-5915537.pdf
404-6939081-9978755,2022-10-23,Lovelegis S.R.L.S,1,Disfraz de Elsa Princesa con 2 guantes y trenzas para carnaval talla 130 4-5 años idea regalo de cum,B0837X7Y4L,1,41.6,0,0,41.6,Ropa/Calzado,41.6,0,41.6,yes,pdfs/20221024_Tax Invoice_404-6939081-9978755.pdf
